run_id,model,bin,conf,acc,size
10,QSVM,2,0.029326813951901353,0.0354924578527063,2254
10,QSVM,3,0.03518062709286627,0.20097604259094942,2254
10,QSVM,4,0.11472759750899542,0.5541259982253771,2254
10,QSVM,5,0.507122153671987,0.8118899733806566,2254
10,QSVM,6,0.8417660791440006,0.8895297249334516,2254
10,QSVM,7,0.977981786298439,0.958740017746229,2254
10,QSVM,8,0.9915974046073457,0.9782608695652174,2254
10,QSVM,9,0.9974806526710944,0.9968999114260407,2258
10,SVM-RBF,0,0.03236332235320835,0.06787932564330079,2254
10,SVM-RBF,1,0.05218205938042536,0.03771073646850044,2254
10,SVM-RBF,2,0.09290615207050947,0.06078083407275954,2254
10,SVM-RBF,3,0.12003955903821271,0.3904170363797693,2254
10,SVM-RBF,4,0.2732798344295584,0.6654835847382431,2254
10,SVM-RBF,5,0.5778486139555944,0.8686779059449867,2254
10,SVM-RBF,6,0.7822297134359407,0.6384205856255546,2254
10,SVM-RBF,7,0.9931320440542314,0.9707187222715173,2254
10,SVM-RBF,8,0.9990413407327297,0.9933451641526175,2254
10,SVM-RBF,9,0.9998775460588241,0.9982285208148804,2258
10,RandomForest,0,1.9100379939226716e-39,0.00044365572315882877,2254
10,RandomForest,1,1.9100379939226716e-39,0.00044365572315882877,2254
10,RandomForest,2,2.6729090927618613e-13,0.009316770186335404,2254
10,RandomForest,3,2.6779893042493768e-05,0.45119787045252885,2254
10,RandomForest,4,0.0808687557902907,0.6632653061224489,2254
10,RandomForest,5,0.7938375770679273,0.7165039929015085,2254
10,RandomForest,6,0.9985560537440353,0.9086069210292813,2254
10,RandomForest,7,0.9999999994141462,0.948092280390417,2254
10,RandomForest,8,1.0,0.9964507542147294,2254
10,RandomForest,9,1.0,0.9973427812223207,2258
10,MLP,0,0.0008254507547017809,0.0,2254
10,MLP,1,0.0016792054414664149,0.00044365572315882877,2254
10,MLP,2,0.004404654230994441,0.005767524401064774,2254
10,MLP,3,0.046097620262264716,0.5816326530612245,2254
10,MLP,4,0.25916771192967536,0.6774622892635315,2254
10,MLP,5,0.5489311734311543,0.7812777284826974,2254
10,MLP,6,0.8204669621331605,0.6748003549245786,2254
10,MLP,7,0.9999779491324025,0.9738243123336291,2254
10,MLP,8,0.9999999924824176,0.9986690328305236,2254
10,MLP,9,0.9999999924824177,0.9977856510186005,2258
10,XGBoost,0,1.41921240505631e-13,0.00044365572315882877,2254
10,XGBoost,1,2.0371291197938852e-11,0.008873114463176575,2254
10,XGBoost,2,2.3197610336068114e-10,0.013753327417923691,2254
10,XGBoost,3,4.082221963214186e-05,0.4245785270629991,2254
10,XGBoost,4,0.03965490011223179,0.6823425022182786,2254
10,XGBoost,5,0.8117056556475142,0.7049689440993789,2254
10,XGBoost,6,0.9999333488788857,0.9125998225377108,2254
10,XGBoost,7,0.999999998750412,0.95075421472937,2254
10,XGBoost,8,0.9999999999999921,0.9933451641526175,2254
10,XGBoost,9,1.0,1.0,2258
