f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,n_train
0.7780462232757441,0.7840223562810504,0.21055372274670076,0.6674057201439685,0.7485193127175638,0.9999999999998666,0.21116042147886985,0.735567507387534,0.9205547692130193,0.9428695268093945,6.03626,-0.93036,4,XGBoost,200
0.7687743371036528,0.7787437899219305,0.16113553851177367,0.4970266497053278,0.6345832766804492,0.9955492891926577,0.16872676932125374,0.5471811578180307,0.8930327764371959,0.9295527040446564,3.83688,0.13829,4,QSVM,500
0.7668625559161477,0.764194464158978,0.15440125749256234,0.47190767948742357,0.5919902353933202,0.9319341189754013,0.1867955471310773,0.43649183281664544,0.8801478083238493,0.911580143619525,1.92439,-0.48709,4,SVM-RBF,500
0.7730985080074828,0.7794091554293825,0.20968499285877035,0.6379731914738136,0.7308020149956527,0.9999999854395966,0.21302140799349348,0.7135026712642167,0.9287291928665495,0.9413628411926965,8.58192,0.19415,4,RandomForest,500
0.7888022359464455,0.7921841731724627,0.15145895356409045,0.4579358231821024,0.6376661498435747,0.9160406744395971,0.16863000417635607,0.48101399758788266,0.8926663381673479,0.9319044956393532,1.36219,0.01103,4,MLP,500
0.7756933115823818,0.7804293825408091,0.20846290323473812,0.6419697799972032,0.7087210362785412,0.9999999999999323,0.21268131294200052,0.6999928154905529,0.9171781142998046,0.9348273864952981,8.15646,1.32582,4,XGBoost,500
0.7768198792125767,0.785264371894961,0.1614718848621118,0.5215783548232427,0.6387254310260717,0.997606537405759,0.16456580018603545,0.5463417757943877,0.8781345403312114,0.9269213969234273,3.35189,0.10434,4,QSVM,1000
0.7690782953419227,0.7726224272533712,0.1506542337432579,0.6005527547854564,0.5965390489803236,0.8717232650247588,0.16778083456871876,0.42901185856998153,0.9019919778858285,0.9273665936319588,2.05636,-0.37767,4,SVM-RBF,1000
0.7861936720997124,0.7922728885734563,0.19857646557393657,0.7263209754873441,0.7559139692362984,0.999999999644933,0.20380836959197843,0.7462251775562809,0.9388869738866311,0.9483109894645527,8.53079,-0.56444,4,RandomForest,1000
0.7922752934850793,0.7943577004968062,0.12805824468755048,0.5148487137699853,0.5648979695127522,0.9485229108919208,0.1531701040873777,0.41180780971037795,0.9213996932449642,0.9393950017799294,1.22382,0.12056,4,MLP,1000
0.7939906441165887,0.7968417317246274,0.19328957366280558,0.6774622887275302,0.7244476622761036,1.0,0.20081506013273182,0.7201267635075362,0.9380683976858748,0.9427217792278204,10.97062,0.57026,4,XGBoost,1000
0.8058471083159818,0.7973296664300923,0.16036390981357954,0.657108472867059,0.3589980051914691,0.9406182362635108,0.16996258927463004,0.26307844634131433,0.9167417963016471,0.9172025745927708,6.55629,-0.67405,5,QSVM,99
0.8095238095238095,0.7955997161107168,0.1402090841262933,0.4688216984537144,0.36058931821468326,0.6119501134002212,0.15884222383485605,0.1660298089709647,0.8943591712756114,0.9231829577749489,2.40047,-0.48593,5,SVM-RBF,99
0.8193190290779554,0.8065117104329311,0.1697960353325604,0.5660969222441092,0.3874839372592659,0.9988420619246473,0.1769669258877048,0.34376826174759006,0.915640748240531,0.9315474388071663,8.15702,-0.18957,5,RandomForest,99
0.7796918282548476,0.7742193044712562,0.15159691527236815,0.5944264423285913,0.49634993655883697,0.9934031084723336,0.1770536362500275,0.3861285862090657,0.9069054491928878,0.9340496973517176,2.6329,-0.17766,5,MLP,99
0.8203054065208419,0.8068665720369056,0.1832796460473377,0.6063770922927649,0.40055550026125525,0.9999972193162524,0.18645262040666966,0.38590318672619234,0.912179541142991,0.930832153451492,5.35737,0.34047,5,XGBoost,99
0.8161132938992272,0.8110805535841022,0.13736772299010847,0.5827948234690625,0.38229543877005423,0.892190015976505,0.15201750906046,0.24730684130029698,0.9286168725476647,0.9355801068859193,4.09306,-0.41406,5,QSVM,200
0.8296421120205425,0.8116572036905607,0.12609515164065815,0.4142336015470087,0.43698521879794805,0.7185778931165712,0.15199163961949747,0.2288012028866552,0.8939278644608184,0.9285838895573403,2.41292,-0.77877,5,SVM-RBF,200
0.7891877797575073,0.7848207948899929,0.1915465377253986,0.7060349126984563,0.5159108885300469,0.9999912958740547,0.2083001844211177,0.5016765759777362,0.9282094982458972,0.9411761899903753,7.87635,0.25205,5,RandomForest,200
0.7904154209986167,0.7916518807665011,0.132409511433854,0.5813743585217388,0.5246379930159303,0.8440974228770357,0.14777003896571592,0.35407900931833225,0.8991734861489888,0.9367122295596271,1.56048,0.08026,5,MLP,200
0.7996237869265957,0.7920954577714692,0.16727662776614807,0.5457481315637062,0.33889478266179474,0.9997128325483627,0.16845994305287834,0.31703688860001233,0.9264459589051027,0.9410000448468301,5.74941,4.70681,5,XGBoost,200
0.8099862533812248,0.8099272533711852,0.12870839047172147,0.514196509844428,0.43299709467553354,0.9449711459361597,0.1463829341780444,0.31484637855870923,0.9168336746835891,0.9343604189678333,3.61946,-0.14862,5,QSVM,500
0.853389762836381,0.8371185237757275,0.12480639801823201,0.3357379172332624,0.3909543251970684,0.7367870756101,0.14198597790029938,0.2149255753616392,0.9083588368062038,0.9336174305778275,2.24244,-0.64457,5,SVM-RBF,500
0.7937114566142621,0.7893009226401704,0.1923554048124165,0.7354228892966336,0.5278891786731419,0.9999998058722847,0.2053770965827576,0.5068195558545032,0.9331681905679291,0.9430052865147374,8.75408,-0.16098,5,RandomForest,500
