f1,acc,ece_full,mce_full,ece_rare,mce_rare,brier_full,brier_rare,auc_roc,auc_pr,platt_A,platt_B,run_id,model,mix,n_test
0.7864264474374673,0.8113994439295644,0.14668043380713003,0.5395725719328283,0.5604148245047283,0.9817802236447633,0.16169892408817851,0.4520014169832595,0.914391483855624,0.912118796536542,3.35337,-0.41909,9,QSVM,Balanced_50/50,19422
0.8063134160090192,0.7657102334715252,0.2162566922303707,0.7105573596715381,0.5592396085761369,0.9816819591148673,0.20432714133963184,0.44990025792336086,0.9142173537159204,0.9581224164852813,3.35337,-0.41909,9,QSVM,AttackHeavy_30/70,18332
0.8181422982176496,0.8538233067381049,0.09005226116952314,0.3960711309619922,,,0.12235215207520916,,0.9355531495611924,0.9171749014460753,3.35337,-0.41909,9,QSVM,DoS_only,17171
0.8041182118852022,0.8109360518999074,0.1196148737342294,0.4583690007529416,0.5094094103923552,0.8000860472449419,0.14604055622557802,0.31532486819208827,0.9079481083214274,0.9195822583830531,2.3393,-0.963,9,SVM-RBF,Balanced_50/50,19422
0.8443412162162162,0.7989308313331879,0.18332561624878096,0.6248590465254101,0.5089751867199725,0.8017766136909491,0.17745357186901162,0.3148705806989363,0.9096013532464768,0.960673348718792,2.3393,-0.963,9,SVM-RBF,AttackHeavy_30/70,18332
0.7668800330373735,0.8027488206860404,0.1270386924200907,0.3528989214921323,,,0.14221869634607925,,0.8929476826671503,0.9014052426322976,2.3393,-0.963,9,SVM-RBF,DoS_only,17171
0.7671472768664993,0.7946143548553187,0.1807436492756994,0.7335453880268763,0.7347571615324832,0.999999983039357,0.19958430206395647,0.7169480454362457,0.9360833886573545,0.9284305027227479,6.82121,-2.2924,9,RandomForest,Balanced_50/50,19422
0.7907904278462654,0.7481998690813877,0.25078340882469474,0.8323878753931918,0.7364069889355671,0.9999999842841301,0.25818754273866873,0.7186540310019831,0.9349054588206973,0.9661082687781977,6.82121,-2.2924,9,RandomForest,AttackHeavy_30/70,18332
0.8209167021427558,0.8530079785685167,0.11245254694952073,0.6087480991242936,,,0.1380136080456597,,0.9509734890617669,0.9354127861052763,6.82121,-2.2924,9,RandomForest,DoS_only,17171
0.7828596802841918,0.7985789311090515,0.10694301241808359,0.5252875934286161,0.5067544385732672,0.8532576474283049,0.13344321486439073,0.3179429594969981,0.9301510756952542,0.9309816478271024,1.10747,-0.01374,9,MLP,Balanced_50/50,19422
0.8158873190149162,0.7704014837442723,0.15773442355453748,0.5862514439094584,0.5092924830316582,0.8562281566958647,0.156835896135766,0.32135873144772364,0.9307667239909746,0.9674128944858658,1.10747,-0.01374,9,MLP,AttackHeavy_30/70,18332
0.781994827706717,0.8183565313610157,0.11229872676095361,0.3609537001148708,,,0.12353826607593021,,0.9361627509557029,0.9291706135553205,1.10747,-0.01374,9,MLP,DoS_only,17171
0.7767682576193214,0.8001235712079086,0.17557733971027523,0.6517578954248768,0.653143340630489,0.999997694333782,0.1922779880065259,0.6202804738044189,0.9316404845583656,0.9291029304974625,3.24898,-0.73848,9,XGBoost,Balanced_50/50,19422
0.802184520345584,0.7589461051712851,0.23402444176388065,0.8123078930653925,0.6539705039023529,0.9999980223142829,0.23671749887734167,0.6206315367878935,0.9306365033081891,0.9660271123434031,3.24898,-0.73848,9,XGBoost,AttackHeavy_30/70,18332
0.8065755764304013,0.8417098596470793,0.13226062071736966,0.5772513916061257,,,0.14895818742040018,,0.9470171467474351,0.9370597021853446,3.24898,-0.73848,9,XGBoost,DoS_only,17171
0.8276493476768139,0.8449181340747606,0.1100739185641023,0.4198091037914362,0.5091160176284342,0.9683912303636932,0.12472996699888352,0.40421900762568236,0.9191697253806673,0.930930434956242,3.5917,0.19998,10,QSVM,Balanced_50/50,19422
0.8425832047608552,0.8052040148374427,0.165980215593382,0.5898244585039483,0.5082189320234802,0.9685525671172434,0.15562947447317788,0.4020535594817328,0.9199096392170762,0.966151829490748,3.5917,0.19998,10,QSVM,AttackHeavy_30/70,18332
0.8784902483513399,0.8991322578766525,0.05434541917646763,0.12483623657758741,,,0.08446794043216518,,0.9327201912758617,0.9359942099651448,3.5917,0.19998,10,QSVM,DoS_only,17171
0.8207916485428447,0.8302955411389147,0.10178088299854787,0.45923787884001077,0.5234756186485915,0.8931865554749324,0.12359427998987071,0.35720339259892386,0.9247349788774059,0.9285175109075468,2.17192,-0.00817,10,SVM-RBF,Balanced_50/50,19422
0.8497356302234351,0.8077678376609208,0.13416682534466717,0.5466825893100222,0.5293568567139698,0.8945612560530862,0.14374093347673078,0.3631962656852921,0.9234772282151794,0.9649453231015603,2.17192,-0.00817,10,SVM-RBF,AttackHeavy_30/70,18332
0.849665327978581,0.8691980665074835,0.07411822623092681,0.2273507169875007,,,0.09371417281055938,,0.9461992812109095,0.9407021077499756,2.17192,-0.00817,10,SVM-RBF,DoS_only,17171
0.821225942819001,0.8345175574091237,0.13158914132174956,0.5240800385782959,0.5607763309236483,0.9999838885954044,0.137560502175033,0.5123723557879395,0.9508958790626703,0.9473714552246583,6.52567,1.00176,10,RandomForest,Balanced_50/50,19422
0.8459475823890666,0.8056949596334279,0.1433292374143021,0.7084850792538812,0.5691244529354688,0.9999857351058623,0.15937239863794106,0.522309466454989,0.9505431142691132,0.9756608760348697,6.52567,1.00176,10,RandomForest,AttackHeavy_30/70,18332
0.8641622430924186,0.8837574981072739,0.07460523331829287,0.2580657997591115,,,0.09638243090509228,,0.9685519834200346,0.9597291154823909,6.52567,1.00176,10,RandomForest,DoS_only,17171
0.806979280261723,0.817732468334878,0.11580906262979812,0.4577420065130027,0.5615705244560756,0.9377362189503127,0.1322968545387924,0.3909423793953417,0.9362199689235357,0.9339224392281259,1.36596,-0.16548,10,MLP,Balanced_50/50,19422
0.839451114922813,0.7957669648701724,0.1617782328840038,0.5947391035844782,0.5673153398866748,0.9380550131962757,0.1555502171962959,0.39795896391629665,0.936512574341244,0.9690947237876336,1.36596,-0.16548,10,MLP,AttackHeavy_30/70,18332
0.8159705661920011,0.8426999009958651,0.09433908451945719,0.37426923481656893,,,0.10921921680595713,,0.9498226079543306,0.9398446890591137,1.36596,-0.16548,10,MLP,DoS_only,17171
0.8292682926829268,0.8417773658737514,0.1090402184924198,0.5022233067043547,0.6006821152557316,0.9999561457778467,0.14112851688001618,0.5660688711358859,0.9529724028013757,0.9513927186876634,4.10245,1.32514,10,XGBoost,Balanced_50/50,19422
0.852118443170553,0.8128409338861008,0.14630335458249286,0.7589080280475924,0.6067310332408088,0.9999609784711393,0.16559097227898473,0.5731370690609399,0.9526144088848951,0.9773645675444025,4.10245,1.32514,10,XGBoost,AttackHeavy_30/70,18332
0.8888143776824035,0.9034418496301905,0.05867987655396601,0.2596775826897711,,,0.08949076801486874,,0.9709846811457007,0.9650462128502393,4.10245,1.32514,10,XGBoost,DoS_only,17171
