regime,repr_mode,arm,n_train,run_id,n_rare_train,test_split,model,f1_macro,accuracy,precision_macro,recall_macro,n_rare,recall_rare,precision_rare,f1_rare,margin_signed_mean,margin_signed_std,margin_abs_mean,margin_abs_std,rare_margin_signed_mean,rare_margin_signed_std,rare_margin_abs_mean,rare_margin_abs_std
matched,frozen_c1,tuned_per_N,1000,3,100,fixed_300,SVM_RBF,0.82,0.82,0.8306694880914862,0.8306694880914862,30,0.4,1.0,0.5714285714285714,1.1006859497494912,0.9629231452150404,1.3103071713320242,0.6494810700263978,0.059118454657649505,0.9965482042732556,0.6752081209358595,0.7353212281334089
matched,frozen_c1,tuned_per_N,1000,3,100,fixed_300,RandomForest,0.8533333333333334,0.8533333333333334,0.8644365404529287,0.8644365404529287,30,0.43333333333333335,1.0,0.6046511627906976,0.33394843451358713,0.28509311801888904,0.4147579511837292,0.14413703474708753,-0.07078829865302379,0.3472536684004081,0.3215422509172845,0.14901904012164474
matched,frozen_c1,tuned_per_N,1000,3,100,fixed_300,XGBoost,0.8433176650998433,0.8433333333333334,0.857239819004525,0.855454504524785,30,0.36666666666666664,1.0,0.5365853658536586,0.34092430035273236,0.32353191400567705,0.46101349850495654,0.09148132130329813,-0.12556859950224558,0.414739751193202,0.4186393489440282,0.11188221447788162
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,QSVM_ZZ,0.8148909885108725,0.8148953158268275,0.832451142876373,0.8315116377852791,2952,0.510840108401084,1.0,0.6762331838565022,0.6626018326764344,0.6885108850937519,0.8828273407781245,0.36565600491907196,-0.027871218232490204,0.7120517366892055,0.6277725357062568,0.3371885584369868
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,QSVM_Z,0.7374317668209922,0.7397977288857346,0.7942543661759396,0.767665771450254,2952,0.2513550135501355,1.0,0.40173253925284247,0.5810980435070126,0.7515359603751676,0.882198030817527,0.35243136966845184,-0.28365620119107493,0.5364425003023201,0.5257727410931414,0.30297594183063575
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,SVM_Linear,0.7803851339198672,0.7804293825408091,0.7915870296207864,0.793684974930803,2952,0.5030487804878049,1.0,0.6693711967545639,0.7612594584416126,0.966139334239778,1.1268912738394723,0.4930083500069243,-0.12254383845643559,0.6347069559229486,0.5627084806713685,0.3181651741173645
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,SVM_Poly2,0.7796669254264772,0.7796753016323634,0.7968706490394497,0.795790855530007,2952,0.5365853658536586,1.0,0.6984126984126984,0.6494972861160585,0.9191941871682247,0.973938715243359,0.5640993328715201,0.009629022837879343,0.45855374095867235,0.3493898112124886,0.2971380339991956
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,SVM_RBF,0.7759470246218625,0.7760823278921221,0.7845390974186897,0.787787385849235,2952,0.535230352303523,1.0,0.6972639011473963,0.958472568805419,0.9850310718827114,1.202665182943058,0.6652460713626225,0.18555761746545807,0.7243773481675083,0.5593842150423647,0.49622925336893065
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,RandomForest,0.8039634702828221,0.80402767920511,0.8260725355398291,0.8223041360124876,2952,0.30420054200542007,1.0,0.4664935064935065,0.29399728801542707,0.3043472364807395,0.393347785469706,0.1560101451187305,-0.08366217500303035,0.29026229119831837,0.25559160341801124,0.16101083653017
matched,frozen_c1,tuned_per_N,1000,3,100,full_kddtest_plus,XGBoost,0.798452976411032,0.7984829666430092,0.818203319654514,0.8158180317912522,2952,0.3106368563685637,1.0,0.4740242956836392,0.29429191318020026,0.35862919227456996,0.45312151181028404,0.09951644713079162,-0.16644249205303385,0.38543630099390275,0.39989779569551875,0.12785146961436064
matched,frozen_c1,tuned_per_N,1000,4,100,fixed_300,QSVM_ZZ,0.8333036984352773,0.8333333333333334,0.8480892152862778,0.8457070820764486,30,0.43333333333333335,1.0,0.6046511627906976,0.9103343643062248,0.850722516545681,1.1429020445448304,0.49619791572504757,0.015026162520779922,0.6912453396141445,0.5822687869076464,0.37283906030816116
matched,frozen_c1,tuned_per_N,1000,4,100,fixed_300,QSVM_Z,0.8633318147979422,0.8633333333333333,0.8755411255411256,0.8749493494214577,30,0.7,1.0,0.8235294117647058,0.8984220503509899,0.8520544288243528,1.133478949527578,0.4983817825863311,0.1436920398388394,0.867939748008228,0.693498502147665,0.5413193475247104
matched,frozen_c1,tuned_per_N,1000,4,100,fixed_300,SVM_Linear,0.8227642095172276,0.8233333333333334,0.8233333333333334,0.8275404079059925,30,0.7,1.0,0.8235294117647058,0.793347933730995,0.888219198145644,1.1146632647148988,0.4193567624408286,0.31787089150092046,0.7490222135167965,0.746875034348459,0.32288366801710433
